,key,val
2138,Kỹ thuật xây dựng công trình giao thông - Chuyên ngành Xây dựng Công trình thủy và thềm lục địa,7580205
2139,Ngành Quan hệ quốc tế. chuyên ngành Thông tin đối ngoại. chuyên ngành Quan hệ chính trị và truyền thông quốc tế,7310206
2140,Kỹ thuật xây dựng công trình giao thông - Chuyên ngành Xây dựng đường sắt - Metro,7580205
2141,Truyền thông đại chúng,7320105
2142,Ngành Triết học. chuyên ngành Chủ nghĩa xã hội khoa học,729008
2143,Ngành Khoa học Hàng hải -Chuyên ngành Điều khiển tàu biển,7840106
2144,Ngành Kinh tế. chuyên ngành Quản lý kinh tế,7310101
2145,Chủ nghĩa Xã hội khoa học,729008
2146,Điện và tự động tàu thủy,7510207
2147,CÔNG TÁC XÁ HỘI,77601
2148,Cơ giới hóa xếp dỡ,7440112
2149,Máy xây dựng,75802
2150,LỊCH SỬ ĐẢNG,7229010
2151,Chuyên ngành GIÁO DỤC LÝ LUẬN CHÍNH TRỊ,7140205
2152,Thiết bị năng lượng tàu thủy,7510207
2153,Chuyên ngành CHÍNH TRỊ PHÁT TRIỂN,7620116
2154,Thông tin đối ngoại,74802
2155,Báo phát thanh,7620116
2156,Chuyên ngành BÁO PHÁT THANH,7860117
2157,Báo mạng điện tử,7510301
2158,"Ngành Quản lý nhà nước, chuyên ngành Quản lý xã hội",7310205
2159,"Chính trị học, chuyên ngành Truyền thông chính sách",7310201
2160,"Báo chí, chuyên ngành Báo mạng điện tử",7320101
2161,Xây dựng Đảng và Chính quyền Nhà nước,7310202
2162,"Quan hệ quốc tế, chuyên ngành Quan hệ quốc tế và Truyền thông toàn cầu (chất lượng cao)",7310206
2163,"Kỹ thuật xây dựng công trình giao thông – Chuyên ngành: Xây dựng công trình thủy, Xây dựng cầu đường, Quy hoạch giao thông, Xây dựng đường sắt - Metro",7580205
2164,VĂN HÓA VÀ PHÁT TRIỂN,7620116
2165,Khoa học hàng hải - Chuyên ngành: Điều khiển tàu biến,7840106
2166,XUẤT BẢN,7320401
2167,Chuyên ngành QUẢN LÝ XÃ HỘI,7310301
2168,"Xuất bản, chuyên ngành Biên tập xuất bản",7320401
2169,GIÁO DỤC LÝ LUẬN CHÍNH TRỊ,7140205
2170,Kinh tế chính trị Mác - Lênin,7310102
2171,Chuyên ngành QUAN HỆ CHÍNH TRỊ VÀ TRUYỀN THÔNG QUỐC TẾ,7320107
2172,Chuyên ngành BÁO IN,7860117
2173,Chuyên ngành CHỦ NGHĨA XÃ HỘI KHOA HỌC,729008
2174,Chuyên ngành BÁO MẠNG ĐIỆN TỬ,7510301
2175,Chuyên ngành QUẢN LÝ KINH TẾ,7310101
2176,Chuyên ngành TƯ TƯỞNG HCM,7850102
2177,Chuyên ngành BÁO TRUYỀN HÌNH,7210302
2178,Chuyên ngành QUẢN LÝ VĂN HÓA TƯ TƯỞNG,7229042
2179,Quản lý văn hóa tư tưởng,7229042
2180,Chuyên ngành BÁO ẢNH,7860117
2181,Chuyên ngành TRIẾT MÁC LÊNIN,7229001
2182,Điện công nghiệp,76201
2183,CHÍNH SÁCH CÔNG,7310201
2184,Quy hoạch giao thông,7510104
2185,Xây dựng Đảng & Chính quyền nhà nước,7310202
2186,Chuyên ngành THÔNG TIN ĐỐI NGOẠI,74802
2187,Thiết kế đồ hoạ,7210403
2188,"Chính trị học, chuyên ngành Quản lý hoạt động tư tưởng – văn hóa",7840102
2189,Trung Quốc học,7310612
2190,Chuyên ngành QUAY PHIM TRUYỀN HÌNH,7210236
2191,"Chính trị học, chuyên ngành Chính sách công",7310201
2192,"Báo chí, chuyên ngành Báo phát thanh",7320101
2193,QUAN HỆ CÔNG CHÚNG,7320108
2194,"Quan hệ quốc tế, chuyên ngành Thông tin đối ngoại",7310206
2195,Logistics và quản lý chuỗi cung ứng,7510605
2196,Báo ảnh,7320101
2197,Hàn Quốc học,7310614
2198,Quản lí Kinh tế,7310101
2199,Chinh trị phát triển,7620116
2200,Kỹ thuật điện - viễn thông,7520207
2201,Công nghệ điện ảnh - truyền hình,7210302
2202,Nhật Bản học,7310613
2203,Chuyên ngành KINH TẾ CHÍNH TRỊ MÁC LÊNIN,7310102
2204,XÂY DỰNG ĐẢNG VÀ CHÍNH QUYỀN NHÀ NƯỚC,7310202
2205,Công nghệ điện ảnh - truyền hinh,7210302
2206,XÃ HỘI HỌC,7310301
2207,Ngành Báo chí. chuyên ngành Quay phim truyền hình,7210236
2208,"Công nghệ thông tin (các chuyên ngành: Hệ thống thông tin, Công nghệ phần mềm, Mạng máy tính và Viễn thông, Lập trình game, An ninh mạ",748
2209,"Công nghệ điện ảnh, truyền hình",7210302
2210,Khoa học môi trường :,74403
2211,"Quản trị nhà bếp và chế biến thực phẩm, nấu ăn",75401
2212,Đông Nam Á học:,7310620
2213,Công nghệ thông tin (chương trình liên kết Đại học nước ngoài),74802
2214,Triết học Mác Lê Nin,7229001
2215,Truyền thông đa phương tiện:,7320104
2216,Thiết kế tạo dáng công nghiệp,7210402
2217,Quản trị khách sạn (chương trình liên kết Đại học nước ngoài),7810201
2218,Quản lý Thể dục thể thao & Võ thuật,7810301
2219,Thể hình,78103
2220,Quản trị khách sạn. resort. condominium,7810201
2221,Kỹ thuật điện tử. truyền thông,7520207
2222,Quản trị Marketing,7340115
2223,Quản trị ngoại thương,7340404
2224,Quản trị nhà hàng - dịch vụ ăn uống,7810202
2225,"Châu Á Thái Bình Dương (chuyên đào tạo về ngôn ngữ, kinh tế, thương mại) với các ngành: Hoa Kỳ học, Nhật Bản học, H&#",7310607
2226,Trung Quốc học:,7310612
2227,Anh Hoa,74201
2228,Thiết kế kinh doanh thời trang,7210404
2229,Hoạt hình 3D & kĩ xảo điện ảnh,7210302
2230,NGÔN NGỮ ANH,7220201
2231,Bóng đá (Sân cỏ. Futsal),7210225
2232,"Bóng chuyền (trong nhà, bãi biển)",7520206
2233,Công nghệ SPA và Y sinh học TDTT và Võ thuật,7420201
2234,Võ thuật cổ truyền Việt Nam,7720115
2235,Hướng dẫn du lịch,78101
2236,Chuyên ngành KHOA HỌC QUẢN LÝ NHÀ NƯỚC,7310205
2237,Ngoại thương (Kinh tế đối ngoại),7340121
2238,Kinh tế quốc tế,7310106
2239,"Điện và Điện tử (các chuyên ngành: Điện tử viễn thông, Điện tử tự động hóa cơ khí ô tô)",75202
2240,Quản trị lữ hành và hướng dẫn du lịch,7810103
2241,"Khoa học xã hội (các chuyên ngành: Quản lí đô thị, Ngữ văn truyền thông đại chúng (Mass Communication))",7320105
2242,Anh Hàn,74201
2243,"Tạo dáng công nghiệp, Thủ công mĩ nghệ",7520117
2244,Quản lí TDTT và Võ thuật,73404
2245,Quản lí đô thị,7210110
2246,Hậu cần quân sự - Thí sinh Nam miền Nam,7860218
2247,"Ngành Công nghệ thông tin (An ninh mạng, Lập trình games, Mạng máy tính và viễn thông)",748
2248,Hậu cần quân sự,7860218
2249,Giáo dục mầm,7140201
2250,Chỉ huy kĩ thuật hóa học,7860229
2251,Quản lý kinh doanh và Marketing,7340115
2252,Quản trị kinh doanh (chương trình liên kết Đại học nước ngoài),7340101
2253,Kinh tế ngoại thương,7340121
2254,Kỹ thuật truyền thông và mạng máy tính,7480102
2255,Đóng tàu và công trình ngoài khơi,75101
2256,Điện tự động công nghiệp ( chất lượng cao),7520118
2257,Quản trị dịch vụ du lịch và lữ hành,7810103
2258,Quản lý công trình xây dựng,7510102
2259,"Quản trị kinh doanh,",7340101
2260,Kinh tế ngoại thương (CLC),7340121
2261,"Quản trị du lịch, khách sạn, Resort Center",7810201
2262,Quản trị nhà bếp - kỹ thuật nấu ăn,7810202
2263,QUẢNG CÁO,73404
2264,Kỹ thuật nhiệt lạnh,7520115
2265,Hậu cần quân sự - Thí sinh Nữ miền Nam,7860218
2266,Hậu cần quân sự miền Bắc,7860218
2267,"Kỹ thuật môi trường,",7520320
2268,Chỉ huy kỹ thuật hóa học phía Bắc,7860229
2269,Kỹ thuật an toàn hàng hải,7480202
2270,Chỉ huy Tham mưu,7860220
2271,Bóng chuyền (trong nhà. bãi biển),7520206
2272,Kinh tế vận tải thủy,7840104
2273,Quản trị tài chính kế toán,7310201
2274,Công nghệ Spa & Y sinh học TDTT:,7420201
2275,"Ngôn ngữ Anh,",7220201
2276,Luật hàng hải,7840106
2277,Kinh doanh quốc tế và logistics,7340120
2278,Luật kinh doanh,73401
2279,Máy và tự động hóa xếp dỡ,7510303
2280,Máy và tự động công nghiệp,7510303
2281,Biên dịch tiếng Anh,7140231
2282,Kỹ thuật ôtô,7520130
2283,Lịch sử Đảng,7229010
2284,ĐIện tự động tàu thủy,7510207
2285,"Công nghệ sinh học và môi trường (các chuyên ngành Quản lí môi trường, Công nghệ Sinh y học môi trường, Công nghệ sinh học t",7510406
2286,Điện tự động công nghiệp (CLC),76201
2287,Giáo dục Thê chât,7140101
2288,Logistics và chuỗi cung ứng,7510605
2289,Tiếng Anh thương mại,7340121
2290,"Quan hệ quốc tế: Lễ tân ngoại giao, ứng xử cộng đồng (P.R), Đàm phán quốc tế, Công pháp quốc tế, kinh tế, thương mại.",7310206
2291,Quản trị tài chính ngân hàng,7340201
2292,"Công nghệ thông tin,",74802
2293,Hoạt hình Manga Nhật Bản & Cartoon Mĩ,7310613
2294,"Kỹ thuật cơ khí,",7520103
2295,"Bóng đá (sân cỏ, Futsal)",7210225
2296,Máy tàu thủy,7510207
2297,Điện tự động công nghiệp,76201
2298,Ngữ văn truyền thông đại chúng,7320105
2299,Kinh tế Hàng hải,73101
2300,Quản trị du lịch,78101
2301,"Ngành Điện Điện tử cơ khí, viễn thông",75202
2302,Xây dụng công trình thủy,7580202
2303,Tự động hóa hệ thống điện,7510303
2304,Điện tự động tàu thủy,7510207
2305,Kỹ thuật hóa dầu,7520301
2306,Tài chính kế toán,7340201
2307,Kỹ thuật cầu đường,7520204
2308,Kinh tế vận tải biển (CLC),7840104
2309,- Điều khiển tàu biển,7520216
2310,- Thiết kế tàu thủy,7510207
2311,- Luật & Bảo hiểm hàng hải,7340204
2312,Khai thác Máy tàu biển,7620304
2313,Thiết kế tàu thủy,7510207
2314,Hậu cần quân sự miền Nam,7860218
2315,Kỹ thuật điện. điện tử,7520201
2316,X.dựng dân dụng & công nghiệp,76201
2317,Quản trị Marketting,7340115
2318,Khai thác máy tàu biển,7620304
2319,Quản trị lữ hành và hướng dẫn viên du lịch,7810103
2320,Thiết kế tàu & công trinh ngoài khơi,7210402
2321,QUản trị tài chính ngân hàng,7340201
2322,Xây dựng dân dụng & công nghiệp,75802
2323,Logistics,7510605
2324,Hàn Quốc học:,7310614
2325,Kỹ thuật điện tử - truyền thông,7520207
2326,KTxây dựng công trình g.thông,7580205
2327,Võ thuật Vovinam - Việt võ đạo,7220101
2328,KT công trình xây dựng,7510102
2329,- Điện tự động tàu thủy,7510207
2330,Kinh tế vận tải biển ( Chất lượng cao),7840104
2331,- Máy nâng chuyển,7480106
2332,- Kỹ thuật Ô tô,7520130
2333,Máy tàu thuỷ.,7520122
2334,- Kinh tế ngoại thương,7340121
2335,Đóng tàu thủy,7510207
2336,Kỹ thuật điều khiển và TĐH,7520216
2337,Kĩ thuật y học (xét nghiệm y khoa),7720601
2338,Thiết kế tàu và công trình ngoài khơi,7210402
2339,Kỹ thuật cầu đường.,7520204
2340,Máy nâng chuyển,74801
2341,Kiến trúc dân dụng và công nghiệp,75101
2342,Anh Nhật,7210205
2343,Truyền thông và Mạng máy tính,7480102
2344,"Trang trí nội ngoại thất, Resort center",7580103
2345,Điều khiển tàu biển.,7520216
2346,Kiến trúc công trình (đào tạo kiến trúc sư),7580101
2347,Bảo đảm an toàn Hàng hải.,7540106
2348,Võ thuật Việt Nam (Vovinam Việt võ đạo và Võ thuật cổ truyền Việt Nam),7220101
2349,Kinh tế vận tải biển.,7840104
2350,Kinh doanh VTB quốc tế.,7340120
2351,X.dựng dân dụng &công nghiệp,76201
2352,Quản lý đô thị,7580106
2353,Cao đẳng – Quản trị kinh doanh,7340101
2354,Nhật Bản học:,7310613
2355,KT điện tử truyền thông,7320106
2356,Công nghệ kỹ thuật điện tử viễn thông viễn thông,7510302
2357,Thiết kế thân tàu thuỷ.,7520122
2358,Công nghệ Spa & Y sinh học TDTT,7420201
2359,Máy năng chuyển,74801
2360,Công nghệ thông tin.,74802
2361,Quản trị tài chính k.toán.,7310201
2362,Điện tàu thuỷ.,7520122
2363,Đóng tàu & công trinh ngoài khơi,7510207
2364,Đóng mới và S/c tàu thuỷ.,7520122
2365,Hậu cần quân sự - Thí sinh Nữ miền Bắc,7860218
2366,Pháp Anh,738
2367,Truyền thông & mạng máy tính,7480102
2368,Ngành Chỉ huy Kỹ thuật Hóa học,7860229
2369,"Đồ họa và quảng cáo, thương mại",7340121
2370,"Mĩ thuật tạo hình (Hình họa, điêu khắc, đồ họa)",7210105
2371,Quản lý hoạt động bay,7840102
2372,Kinh tế Hàng hài &Toàn cầu hoá,73101
2373,Sư phạm Tin học (CĐ),7140210
2374,Kinh tế ngoại thương (Chất lượng cao),7340121
2375,Công nghệ thông tin (Chất lượng cao),74802
2376,Công nghệ kỹ thuật điện tử truyển thông,7510302
2377,Kỹ Thuật Hàng Không (Quản lý hoạt động bay),7840102
2378,- Điện tự động công nghiệp,76201
2379,Kỹ thuật công nghệ hóa học,7510401
2380,- Kỹ thuật cơ khí,7520103
2381,Ngôn ngữ ANh,7220201
2382,- Kỹ thuật Nhiệt lạnh,7520115
2383,- Logistics,7510605
2384,Quản lý hàng hải,7840106
2385,Giáo duc Thê chât,7140206
2386,Chuyên ngành Luật hàng hải,7840106
2387,Quản tri dịch vụ du lịch vi lữ hành (ĐH),7810103
2388,Giáo duc Mâm non,7140201
2389,Giáo dục Tiêu học,7140202
2390,Giáo dục mầm non (CĐ),7140201
2391,Quản lý kinh doanh và marketing,7340115
2392,Chính tri hoc,7310201
2393,Khoa học Hàng hải,7840106
2394,Sư phạm Sinh học (CĐ),7140213
2395,Hậu cần quân sự - Thí sinh Nam miền Bắc,7860218
2396,Giáo dục Mầm non ( Trong ngân sách),7140201
2397,Sư phạm Toán học (Trong ngân sách),7140209
2398,Khai thác máy tàu biển.,7620304
2399,Điện tự động công nghiệp.,76201
2400,Sư phạm Vật lý (chuyên ngành SP Vật lý-CN thiết bị trường học),7140211
2401,Tiếng Anh*,7140231
2402,Việt Nam học (ĐH),7310630
2403,Xây dựng dân dụng và CN.,75802
2404,Giáo dục Mầm non* (môn 3 X2),7140201
2405,Kiến trúc và nội thất,7580103
2406,Sư nham Tin học (CĐ),7140210
2407,Kinh tế hàng hải,73101
2408,Kinh tế ngoại thương.,7340121
2409,Quản trị kinh doanh bảo hiểm,7340101
2410,Điện tử viễn thông.,7520207
2411,Sư phạm tiếng Anh* (đào tạo GV dạy tiếng Anh ở bậc Tiểu học) (môn 3 X2),7140231
2412,Viêt Nam hoc,7310630
2413,Máy xếp dỡ.,74801
2414,Quản tri dich vu du lịch và lữ hành,7810103
2415,Sư phạm tiếng Anh* (đào tạo GV dạy tiếng Anh ở bậc Tiểu học),7140231
2416,Giáo dục Tiểu học ( Trong ngân sach),7140202
2417,Kỹ thuật hàng không,7520120
2418,"Đại học – Công nghệ kỹ thuật điện tử, truyền thông",7510301
2419,Kỳ thuật ô tô,7520130
2420,Kiến trúc dân dụng & công nghiệp,7580101
2421,Giáo dục Thể chất* (môn 3 X2),7140206
2422,- Tiếng Trung quốc,7140234
2423,Quẩn lý hoạt động bay,7840102
2424,- Khai thác Máy tàu biển,7620304
2425,Dược sĩ (A00),77202
2426,- Đóng tàu,7520122
2427,Y học cổ truyền (6 năm),7720115
2428,-Tự động hóa Hệ thống điện,7510303
2429,Cao Đẳng Điều Dưỡng,7720301
2430,- Kinh tế vận tải,7840104
2431,Giáo dục Mầm non*,7140201
2432,Đóng tàu,7520122
2433,Sư phạm Địa lý (chuyên ngành SP Địa lý – GD công dân),7140219
2434,GD Thể chất,7140206
2435,Giáo dục tiểu học (CĐ),7140202
2436,SP Kỹ thuật:,752
2437,Sư phạm Địa lý (CĐ),7140219
2438,- Giáo dục Thể chất,7140206
2439,- Việt Nam học (Văn hoá - Du lịch),7310630
2440,Ngôn ngừ Anh,7220201
